PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$end;edit_calendar ($end);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$time_to_use;edit_calendar ($time_to_use);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$recur;edit_calendar ($recur);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$repeats;edit_calendar ($repeats);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$category;edit_calendar ($category);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$linky;edit_calendar ($linky);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1386;UNKNOWN;not executed;$event_id;edit_calendar ($event_id);1053;1386                       . "', event_end='" . mysql_escape_string($end) . "', event_time='" . mysql_escape_string($time_to_use) . "', event_recur='" . mysql_escape_string($recur) . "', event_repeats='" . mysql_escape_string($repeats) . "', event_author=".$current_user->ID . ", event_category=".mysql_escape_string($category).", event_link='".mysql_escape_string($linky)."' WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1386&line_end=1386&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;1388;UNKNOWN;not executed;$sql;edit_calendar ($sql);1053;1388  		$wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1388&line_end=1388&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1390;UNKNOWN;not executed;$title;edit_calendar ($title);1053;1390  		$sql = "SELECT event_id FROM " . WP_CALENDAR_TABLE . " WHERE event_title='" . mysql_escape_string($title) . "'";http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1390&line_end=1390&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1391;UNKNOWN;not executed;$desc;edit_calendar ($desc);1053;1391  		     . " AND event_desc='" . mysql_escape_string($desc) . "' AND event_begin='" . mysql_escape_string($begin) . "' AND event_end='" . mysql_escape_string($end) . "' AND event_recur='" . mysql_escape_string($recur) . "' AND event_repeats='" . mysql_escape_string($repeats) . "' LIMIT 1"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1391&line_end=1391&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1391;UNKNOWN;not executed;$begin;edit_calendar ($begin);1053;1391  		     . " AND event_desc='" . mysql_escape_string($desc) . "' AND event_begin='" . mysql_escape_string($begin) . "' AND event_end='" . mysql_escape_string($end) . "' AND event_recur='" . mysql_escape_string($recur) . "' AND event_repeats='" . mysql_escape_string($repeats) . "' LIMIT 1"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1391&line_end=1391&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1391;UNKNOWN;not executed;$end;edit_calendar ($end);1053;1391  		     . " AND event_desc='" . mysql_escape_string($desc) . "' AND event_begin='" . mysql_escape_string($begin) . "' AND event_end='" . mysql_escape_string($end) . "' AND event_recur='" . mysql_escape_string($recur) . "' AND event_repeats='" . mysql_escape_string($repeats) . "' LIMIT 1"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1391&line_end=1391&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1391;UNKNOWN;not executed;$recur;edit_calendar ($recur);1053;1391  		     . " AND event_desc='" . mysql_escape_string($desc) . "' AND event_begin='" . mysql_escape_string($begin) . "' AND event_end='" . mysql_escape_string($end) . "' AND event_recur='" . mysql_escape_string($recur) . "' AND event_repeats='" . mysql_escape_string($repeats) . "' LIMIT 1"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1391&line_end=1391&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1391;UNKNOWN;not executed;$repeats;edit_calendar ($repeats);1053;1391  		     . " AND event_desc='" . mysql_escape_string($desc) . "' AND event_begin='" . mysql_escape_string($begin) . "' AND event_end='" . mysql_escape_string($end) . "' AND event_recur='" . mysql_escape_string($recur) . "' AND event_repeats='" . mysql_escape_string($repeats) . "' LIMIT 1"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1391&line_end=1391&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;1392;UNKNOWN;not executed;$sql;edit_calendar ($sql);1053;1392  		$result = $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1392&line_end=1392&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1397;UNKNOWN;not executed;;edit_calendar ();1053;1397  			<div class="error"><p><strong><?php _e('Failure','calendar')## ?>:</strong> <?php _e('The database failed to return data to indicate the event has been updated sucessfully. This may indicate a problem with your database or the way in which it is configured.','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1397&line_end=1397&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1397;UNKNOWN;not executed;;edit_calendar ();1053;1397  			<div class="error"><p><strong><?php _e('Failure','calendar')## ?>:</strong> <?php _e('The database failed to return data to indicate the event has been updated sucessfully. This may indicate a problem with your database or the way in which it is configured.','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1397&line_end=1397&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1403;UNKNOWN;not executed;;edit_calendar ();1053;1403  			<div class="updated"><p><?php _e('Event updated successfully','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1403&line_end=1403&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1429;UNKNOWN;not executed;;edit_calendar ();1053;1429  		<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e("You can't delete an event if you haven't submitted an event id",'calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1429&line_end=1429&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1429;UNKNOWN;not executed;;edit_calendar ();1053;1429  		<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e("You can't delete an event if you haven't submitted an event id",'calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1429&line_end=1429&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;wp_verify_nonce;1432;UNKNOWN;not executed;$_GET, $event_id;edit_calendar ($_GET, $event_id);1053;1432  	elseif (wp_verify_nonce($_GET['_wpnonce'],'calendar-delete_'.$event_id) == false) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1432&line_end=1432&variable_name=wp_verify_nonce&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1434;UNKNOWN;not executed;;edit_calendar ();1053;1434  		<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e("Security check failure, try deleting the event again",'calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1434&line_end=1434&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1434;UNKNOWN;not executed;;edit_calendar ();1053;1434  		<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e("Security check failure, try deleting the event again",'calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1434&line_end=1434&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1439;UNKNOWN;not executed;$event_id;edit_calendar ($event_id);1053;1439  		$sql = "DELETE FROM " . WP_CALENDAR_TABLE . " WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1439&line_end=1439&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;1440;UNKNOWN;not executed;$sql;edit_calendar ($sql);1053;1440  		$wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1440&line_end=1440&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mysql_escape_string;1442;UNKNOWN;not executed;$event_id;edit_calendar ($event_id);1053;1442  		$sql = "SELECT event_id FROM " . WP_CALENDAR_TABLE . " WHERE event_id='" . mysql_escape_string($event_id) . "'"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1442&line_end=1442&variable_name=mysql_escape_string&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_results;1443;UNKNOWN;not executed;$sql;edit_calendar ($sql);1053;1443  		$result = $wpdb->get_results($sql)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1443&line_end=1443&variable_name=$wpdb->get_results&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1448;UNKNOWN;not executed;;edit_calendar ();1053;1448  			<div class="updated"><p><?php _e('Event deleted successfully','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1448&line_end=1448&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1454;UNKNOWN;not executed;;edit_calendar ();1053;1454  			<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e('Despite issuing a request to delete, the event still remains in the database. Please investigate.','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1454&line_end=1454&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1454;UNKNOWN;not executed;;edit_calendar ();1053;1454  			<div class="error"><p><strong><?php _e('Error','calendar')## ?>:</strong> <?php _e('Despite issuing a request to delete, the event still remains in the database. Please investigate.','calendar')## ?></p></div>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1454&line_end=1454&variable_name=_e&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;_e;1470;UNKNOWN;not executed;;edit_calendar ();1053;1470  		<h2><?php _e('Edit Event','calendar')## ?></h2>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=1470&line_end=1470&variable_name=_e&text=File Functions#target_mark
